fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,responsable,fuente,comentario,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-02-27,Hipermax Nacional S.A.,110114,57,14.25,1063000,Grandes Superficies,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-02-27,Plaza Hogar,110107,32,4.0,318800,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-02-27,MaxiCompra Caribe,900101,45,3.6,338650,GS,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-27,HiperMax Nal,900104,64,5.12,446630,GS,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-27,Plaza Hogar,110114,40,10.0,731790,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-02-27,Canasta Familiar SAS,300101,54,12.42,369710,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-02-27,Plaza Hogar,110112,78,7.8,409430,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-02-27,Canasta Familiar SAS,120103,39,7.8,291800,Grandes Superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-27,PLAZA HOGAR,110110,21,7.56,526040,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-02-27,PLAZA HOGAR,130103,84,24.192,528930,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-27,Canasta Familiar,110101,33,4.95,362530,GS,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-02-27,Super Ahorro,900102,45,3.6,328860,Grandes Superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-27,Hipermax Nacional S.A.,110102,64,9.6,696100,Grandes Superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-02-27,SUPERAHORRO,120104,57,11.4,344240,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-27,Super Ahorro,900104,44,3.52,312830,GS,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-27,Canasta Familiar,120101,64,16.0,480320,Grandes Superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-27,Canasta Familiar,110114,33,8.25,609420,GS,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-02-28,Precio Listo,120104,79,15.8,470310,Hard Discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-28,Rapi Express,900103,2,0.16,16500,E-commerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-28,PUNTOMENOS CARIBE,900102,38,3.04,267790,Hard discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-28,PRECIO LISTO,120101,142,35.5,1030440,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-28,PrecioListo,110112,112,11.2,548040,Hard discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-02-28,PUNTOMENOS CARIBE,300101,67,15.41,443310,Discounters,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-02-28,PuntoMenos Caribe,130103,105,30.24,628880,Hard Discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-28,PrecioListo,130101,298,44.7,1210800,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-28,PUNTOMENOS CARIBE,110113,61,15.25,686990,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-02-28,Precio Listo,900102,72,5.76,512640,Hard Discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-02-28,CADENA 1,120103,81,16.2,593920,Discounters,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-28,Cadena 1,130101,254,38.1,1068150,Hard Discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-28,RapiExpress,300101,4,0.92,28300,Ecommerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-02-28,CADENA 1,120104,95,19.0,549830,Discounters,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-28,RapiExpress,130101,6,0.9,26550,E-commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-28,RapiExpress,120103,3,0.6,23600,E-commerce,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-02-28,PRECIO LISTO,300102,77,17.71,533120,Hard discount,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C005,PrecioListo,nombre_normalizado,100.0,Hard Discount,Antioquia,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-02-28,DESCUENTO YA,130101,351,52.65,1447260,Hard discount,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-02-28,RapiExpress,900102,3,0.24,22400,Ecommerce,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-01,Abarrotes Norte,110112,20,2.0,104340,Tradicional mod.,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,nombre_normalizado,100.0,Tradicional Modernizado,Caribe,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-03-01,Abarrotes Norte,900102,6,0.48,45640,Tradicional mod.,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,nombre_normalizado,100.0,Tradicional Modernizado,Caribe,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-01,Abarrotes Norte,300101,15,3.45,102980,Tradicional,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,nombre_normalizado,100.0,Tradicional Modernizado,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-03-03,Canasta Familiar,900101,35,2.8,262110,Grandes Superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,HIPER MAX NACIONAL,900103,65,5.2,523370,GS,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,MAXICOMPRA CARIBE,120103,46,9.2,348380,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-03-03,Canasta Familiar SAS,110110,14,5.04,353160,Grandes superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-03-03,Rapi Express,110108,3,0.45,35780,Quick commerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-03-03,Plaza Hogar,110113,49,12.25,567930,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-03-03,Canasta Familiar SAS,120104,58,11.6,357560,Grandes superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-03-03,Maxi Compra Caribe,110113,49,12.25,583060,GS,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-03-03,HiperMax Nal,120103,91,18.2,699560,GS,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-03-03,PLAZA HOGAR,110106,37,4.625,356910,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-03-03,MaxiCompra Caribe,130101,87,13.05,378390,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-03-03,PLAZA HOGAR,130101,113,16.95,477290,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-03-03,MaxiCompra Caribe,110110,23,8.28,576480,GS,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-03-03,HIPER MAX NACIONAL,110105,54,8.1,589180,Grandes superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-03,HiperMax Nacional,110110,35,12.6,890920,Grandes superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-03-03,Canasta Familiar,900104,42,3.36,289380,Grandes Superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,PLAZA HOGAR,110103,50,7.5,555630,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-03,RapiExpress,120103,6,1.2,46030,Quick commerce,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-03-03,Canasta Familiar,900103,40,3.2,323320,Grandes Superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,RapiExpress,900102,5,0.4,37930,Ecommerce,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,HiperMax Nal,130101,132,19.8,562640,Grandes Superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-03-03,HiperMax Nacional,900101,66,5.28,510130,GS,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,Rapi Express,300102,3,0.69,21610,E-commerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-03-03,HiperMax Nacional,900102,70,5.6,523670,GS,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-03-03,Canasta Familiar SAS,110115,33,8.25,626350,Grandes Superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-03-03,Canasta Familiar SAS,130103,52,14.976,325820,GS,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-03-03,MaxiCompra Caribe,110101,48,7.2,530360,Grandes Superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-03,PLAZA HOGAR,110102,48,7.2,526270,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-03,SuperAhorro,110102,46,6.9,504150,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
